diputado_id,nombre,apellido_paterno,apellido_materno,opcion_codigo,opcion_voto,votacion_id,descripcion,fecha,total_si,total_no,total_abstencion,total_dispensado,quorum_codigo,quorum,resultado_codigo,resultado,tipo_codigo,tipo,numero_boletin,tipo_votacion_proyecto_ley,articulo,tramite_constitucional,tramite_reglamentario,fecha_nacimiento,sexo_valor,sexo_desc,periodo_id,fecha_inicio_periodo,fecha_termino_periodo,tiene_votos,partido_id,partido_nombre,partido_alias
1173,Daniela,Serrano,Salazar,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1995-03-17,0,Femenino,10,2026-03-10 23:59:59,,True,PC,Partido Comunista,PC
1174,Marco Antonio,Sulantay,Olivares,0,En Contra,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1973-03-31,1,Masculino,10,2026-03-10 23:59:59,,True,UDI,Unión Demócrata Independiente,UDI
1175,Cristián,Tapia,Ramos,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1968-07-14,1,Masculino,10,2026-03-10 23:59:59,,True,IND,Independientes,IND
1176,Hotuiti,Teao,Drago,0,En Contra,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1977-08-01,1,Masculino,10,2026-03-10 23:59:59,,True,IND,Independientes,IND
1177,Carolina,Tello,Rojas,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1985-10-01,0,Femenino,10,2026-03-10 23:59:59,,True,PC,Partido Comunista,PC
1178,Héctor,Ulloa,Aguilera,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1969-08-06,1,Masculino,10,2026-03-10 23:59:59,,True,IND,Independientes,IND
1179,Alberto,Undurraga,Vicuña,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1969-06-17,1,Masculino,10,2026-03-10 23:59:59,,True,DC,Partido Demócrata Cristiano,DC
1180,Consuelo,Veloso,Ávila,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1994-02-11,0,Femenino,10,2026-03-10 23:59:59,,True,RD,Revolución Democrática,RD
1182,Sebastián,Videla,Castillo,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1986-04-29,1,Masculino,10,2026-03-10 23:59:59,,True,IND,Independientes,IND
1183,Flor,Weisse,Novoa,0,En Contra,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1960-03-27,0,Femenino,10,2026-03-10 23:59:59,,True,UDI,Unión Demócrata Independiente,UDI
74,Jaime,Naranjo,Ortiz,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1951-01-12,1,Masculino,10,2026-03-10 23:59:59,,True,PS,Partido Socialista,PS
803,René,Alinco,Bustos,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1958-06-02,1,Masculino,10,2026-03-10 23:59:59,,True,IND,Independientes,IND
815,Sergio,Bobadilla,Muñoz,0,En Contra,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1958-03-25,1,Masculino,10,2026-03-10 23:59:59,,True,UDI,Unión Demócrata Independiente,UDI
917,Gastón,Von Mühlenbrock,Zamora,0,En Contra,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1954-12-26,1,Masculino,10,2026-03-10 23:59:59,,True,UDI,Unión Demócrata Independiente,UDI
948,Gaspar,Rivas,Sánchez,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1978-05-17,1,Masculino,10,2026-03-10 23:59:59,,True,PDG,Partido de la Gente,PDG
953,Frank,Sauerbaum,Muñoz,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1972-11-21,1,Masculino,10,2026-03-10 23:59:59,,True,RN,Renovación Nacional,RN
971,Bernardo,Berger,Fett,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1946-10-04,1,Masculino,10,2026-03-10 23:59:59,,True,IND,Independientes,IND
973,Karol,Cariola,Oliva,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1987-04-01,0,Femenino,10,2026-03-10 23:59:59,,True,PC,Partido Comunista,PC
975,Daniella,Cicardini,Milla,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1987-12-31,0,Femenino,10,2026-03-10 23:59:59,,True,PS,Partido Socialista,PS
976,Juan Antonio,Coloma,Álamos,0,En Contra,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1980-03-14,1,Masculino,10,2026-03-10 23:59:59,,True,UDI,Unión Demócrata Independiente,UDI
990,Daniel,Melo,Contreras,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1979-02-18,1,Masculino,10,2026-03-10 23:59:59,,True,PS,Partido Socialista,PS
991,Vlado,Mirosevic,Verdugo,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1987-05-23,1,Masculino,10,2026-03-10 23:59:59,,True,PL,Partido Liberal de Chile,PL
999,Jorge,Rathgeb,Schifferli,1,Afirmativo,20634,Boletín N° 11092-07,2023-05-08 19:12:58,94,40,1,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 quáter, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución. 
",Segundo Trámite,Primer Informe,1967-12-28,1,Masculino,10,2026-03-10 23:59:59,,True,RN,Renovación Nacional,RN
1002,Leonardo,Soto,Ferrada,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1966-05-15,1,Masculino,10,2026-03-10 23:59:59,,True,PS,Partido Socialista,PS
1003,Renzo,Trisotti,Martínez,0,En Contra,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1976-03-15,1,Masculino,10,2026-03-10 23:59:59,,True,UDI,Unión Demócrata Independiente,UDI
1009,Jorge,Alessandri,Vergara,0,En Contra,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1979-06-08,1,Masculino,10,2026-03-10 23:59:59,,True,UDI,Unión Demócrata Independiente,UDI
1012,Boris,Barrera,Moreno,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1970-05-03,1,Masculino,10,2026-03-10 23:59:59,,True,PC,Partido Comunista,PC
1013,Alejandro,Bernales,Maldonado,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1979-02-02,1,Masculino,10,2026-03-10 23:59:59,,True,PL,Partido Liberal de Chile,PL
1016,Miguel Ángel,Calisto,Águila,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1985-07-19,1,Masculino,10,2026-03-10 23:59:59,,True,IND,Independientes,IND
1017,Álvaro,Carter,Fernández,0,En Contra,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1980-10-09,1,Masculino,10,2026-03-10 23:59:59,,True,UDI,Unión Demócrata Independiente,UDI
1019,José Miguel,Castro,Bascuñán,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1974-08-05,1,Masculino,10,2026-03-10 23:59:59,,True,RN,Renovación Nacional,RN
1021,Andrés,Celis,Montt,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1975-04-08,1,Masculino,10,2026-03-10 23:59:59,,True,RN,Renovación Nacional,RN
1022,Sofía,Cid,Versalovic,0,En Contra,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1971-09-29,0,Femenino,10,2026-03-10 23:59:59,,True,RN,Renovación Nacional,RN
1025,Catalina,Del Real,Mihovilovic,0,En Contra,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1968-11-07,0,Femenino,10,2026-03-10 23:59:59,,True,RN,Renovación Nacional,RN
1028,Eduardo,Durán,Salinas,2,Abstención,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1972-01-01,1,Masculino,10,2026-03-10 23:59:59,,True,RN,Renovación Nacional,RN
1030,Camila,Flores,Oporto,0,En Contra,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1987-02-09,0,Femenino,10,2026-03-10 23:59:59,,True,RN,Renovación Nacional,RN
1034,Félix,González,Gatica,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1972-05-26,1,Masculino,10,2026-03-10 23:59:59,,True,PEV,Partido Ecologista Verde,PEV
1035,Carmen,Hertz,Cádiz,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1945-06-19,0,Femenino,10,2026-03-10 23:59:59,,True,PC,Partido Comunista,PC
1036,Tomás,Hirsch,Goldschmidt,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1956-07-19,1,Masculino,10,2026-03-10 23:59:59,,True,PAH,Partido Acción Humanista,PAH
1037,Diego,Ibáñez,Cotroneo,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1989-01-25,1,Masculino,10,2026-03-10 23:59:59,,True,PCS,Partido Convergencia Social,PCS
1038,Marcos,Ilabaca,Cerda,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1970-10-05,1,Masculino,10,2026-03-10 23:59:59,,True,PS,Partido Socialista,PS
1040,Harry,Jürgensen,Rundshagen,0,En Contra,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1968-09-03,1,Masculino,10,2026-03-10 23:59:59,,True,IND,Independientes,IND
1044,Raúl,Leiva,Carvajal,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1974-03-24,1,Masculino,10,2026-03-10 23:59:59,,True,PS,Partido Socialista,PS
1046,Andrés,Longton,Herrera,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1982-05-26,1,Masculino,10,2026-03-10 23:59:59,,True,RN,Renovación Nacional,RN
1048,Carolina,Marzán,Pinto,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1963-12-22,0,Femenino,10,2026-03-10 23:59:59,,True,PPD,Partido Por la Democracia,PPD
1049,Cosme,Mellado,Pino,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1960-02-24,1,Masculino,10,2026-03-10 23:59:59,,True,PR,Partido Radical de Chile,PR
1050,Miguel,Mellado,Suazo,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1958-12-29,1,Masculino,10,2026-03-10 23:59:59,,True,RN,Renovación Nacional,RN
1054,Francesca,Muñoz,González,2,Abstención,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1980-03-07,0,Femenino,10,2026-03-10 23:59:59,,True,IND,Independientes,IND
1056,Emilia,Nuyado,Ancapichun,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1968-08-17,0,Femenino,10,2026-03-10 23:59:59,,True,PS,Partido Socialista,PS
1057,Erika,Olivera,De La Fuente,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1976-01-04,0,Femenino,10,2026-03-10 23:59:59,,True,IND,Independientes,IND
1058,Maite,Orsini,Pascal,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1988-02-23,0,Femenino,10,2026-03-10 23:59:59,,True,RD,Revolución Democrática,RD
1059,Ximena,Ossandón,Irarrázabal,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1963-12-13,0,Femenino,10,2026-03-10 23:59:59,,True,RN,Renovación Nacional,RN
1062,Joanna,Pérez,Olea,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1976-04-01,0,Femenino,10,2026-03-10 23:59:59,,True,IND,Independientes,IND
1065,Guillermo,Ramírez,Diez,0,En Contra,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1979-04-16,1,Masculino,10,2026-03-10 23:59:59,,True,UDI,Unión Demócrata Independiente,UDI
1067,Hugo,Rey,Martínez,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1973-12-06,1,Masculino,10,2026-03-10 23:59:59,,True,RN,Renovación Nacional,RN
1068,Camila,Rojas,Valderrama,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1991-03-11,0,Femenino,10,2026-03-10 23:59:59,,True,COMUNES,Partido Comunes,COMUNES
1073,Juan,Santana,Castillo,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1989-09-20,1,Masculino,10,2026-03-10 23:59:59,,True,PS,Partido Socialista,PS
1076,Alexis,Sepúlveda,Soto,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1969-12-29,1,Masculino,10,2026-03-10 23:59:59,,True,PR,Partido Radical de Chile,PR
1077,Raúl,Soto,Mardones,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1987-11-20,1,Masculino,10,2026-03-10 23:59:59,,True,PPD,Partido Por la Democracia,PPD
1081,Francisco,Undurraga,Gazitúa,1,Afirmativo,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1965-09-29,1,Masculino,10,2026-03-10 23:59:59,,True,EVOP,Evolución Política,EVOP
1082,Cristóbal,Urruticoechea,Ríos,0,En Contra,20635,Boletín N° 11092-07,2023-05-08 19:13:51,92,40,3,0,1,Quórum Simple,1,Aprobado,1,Proyecto de Ley,11092-07,Particular,"Artículo 30 octies, contenido en el numeral 12) del artículo primero del proyecto, en los términos sugeridos por la Comisión de Constitución.
",Segundo Trámite,Primer Informe,1975-11-21,1,Masculino,10,2026-03-10 23:59:59,,True,PREP,Partido Republicano,PREP
